filename,start,duration,meanF0,stdevF0,hnr,localJitter,localabsoluteJitter,rapJitter,ppq5Jitter,ddpJitter,localShimmer,localdbShimmer,apq3Shimmer,apq5Shimmer,apq11Shimmer,ddaShimmer
AliciaGarzaandPatrisseCullorsandOpalTometi_2016W,14.89,3.379999999999999,186.0122706211783,18.674127907214004,11.776601810047367,0.02163741363163645,0.00011627480385506132,0.008765481894174488,0.011435116679458986,0.026296445682523463,0.09584014130779207,0.9687050406057292,0.03778927117398068,0.054374352167516946,0.10294478361118334,0.11336781352194206
AliciaGarzaandPatrisseCullorsandOpalTometi_2016W,18.27,9.71,166.99141514096073,52.45803171864228,12.006287532372014,0.017632341361449314,0.00010547103145060725,0.00711608503259381,0.008066989355211404,0.02134825509778143,0.07619827677410379,0.7794315026162701,0.029797337646007966,0.04053459375900308,0.07002332054396421,0.0893920129380239
AliciaGarzaandPatrisseCullorsandOpalTometi_2016W,27.76,2.1199999999999974,152.4147219806999,48.42227207060076,13.139630897014758,0.015716171578941087,0.00010377399369706337,0.0057462468284511115,0.006642486059256853,0.017238740485353336,0.08890850120190313,0.8555857356999086,0.03567749538059439,0.05201191371508701,0.08428998451134158,0.10703248614178318
AliciaGarzaandPatrisseCullorsandOpalTometi_2016W,30.05,3.639999999999997,170.78341092864775,46.79080645627562,10.448534515601196,0.027582892950246574,0.00016220866917597893,0.010695705451390466,0.011524032237633122,0.0320871163541714,0.10614087120249019,0.9995656059941307,0.04588666975421667,0.06333284714316283,0.10230369363083716,0.13766000926265
AliciaGarzaandPatrisseCullorsandOpalTometi_2016W,33.47,8.5,176.1098313661896,43.150400326868194,9.85798279169206,0.022389890376720695,0.0001277761981711222,0.00916566598629679,0.0099973254311766,0.027496997958890372,0.10583980556162072,1.0323426943003648,0.04461295280427599,0.05887810191622554,0.10204581753012636,0.13383885841282797
AliciaGarzaandPatrisseCullorsandOpalTometi_2016W,42.05,7.940000000000005,159.8371922872276,44.85403961290913,11.17779898867813,0.01843660329451454,0.00011582916020971772,0.008409443535938622,0.009424328495816179,0.025228330607815867,0.09204827528881397,0.9274627751021914,0.036450550223217464,0.047578539767371926,0.08451858430396168,0.10935165066965238
AliciaGarzaandPatrisseCullorsandOpalTometi_2016W,50.0,4.159999999999997,173.32332252089637,58.32407649260222,11.363745508139548,0.020292290297649923,0.00011776043469900143,0.00839312863440533,0.009916953553545377,0.02517938590321599,0.10618880083333633,0.9686583378827703,0.042861635533734004,0.06129409549623101,0.10537593720405034,0.128584906601202
AliciaGarzaandPatrisseCullorsandOpalTometi_2016W,54.16,6.600000000000001,169.30967620863723,39.018926303071005,9.579823529572744,0.018932735078963293,0.00011197178502356215,0.008290463325954974,0.008716141720435215,0.02487138997786492,0.10174753837568189,0.9713342658501793,0.04071563105115985,0.05779374455997067,0.08771698950461072,0.12214689315347954
AliciaGarzaandPatrisseCullorsandOpalTometi_2016W,60.3,1.6099999999999994,137.52766163990788,21.163673631774472,6.981849149117433,0.03417717444401099,0.0002500145256324018,0.012903456291384353,0.016123346892218535,0.03871036887415306,0.10017706163509868,1.0192490766448685,0.05286681607069562,0.05721275370448978,0.06033831830300365,0.15860044821208685
AliciaGarzaandPatrisseCullorsandOpalTometi_2016W,61.67,1.7899999999999991,131.5059672073054,30.50083142755311,7.6352045531222075,0.02381414897792527,0.0001828280786438842,0.007902710167926243,0.010502549336054809,0.023708130503778728,0.1373259501237019,1.3713701236585532,0.05996095607456689,0.0706473343269155,0.15395836471506177,0.17988286822370067
