filename,start,duration,meanF0,stdevF0,hnr,localJitter,localabsoluteJitter,rapJitter,ppq5Jitter,ddpJitter,localShimmer,localdbShimmer,apq3Shimmer,apq5Shimmer,apq11Shimmer,ddaShimmer
AmitSood_2016,12.82,5.98,184.8493815799321,66.65228193119312,9.81754589163468,0.028291362197761245,0.00015681661693390844,0.011704843061478268,0.01316976695832375,0.035114529184434806,0.1138276918017219,1.188235986029647,0.043045289349566244,0.06382167775414291,0.11430460042362921,0.12913586804869873
AmitSood_2016,18.79,6.199999999999999,188.14455722849542,69.0447547855686,9.695450337718883,0.025711138778254806,0.0001377839355232061,0.009884412726346726,0.011436083967257173,0.029653238179040177,0.11618663870665429,1.152409938510016,0.054949904794218414,0.07171473290227023,0.11282651664644607,0.16484971438265525
AmitSood_2016,25.04,6.280000000000001,188.59508086569807,61.15535785822143,9.994411897540704,0.027612191173916188,0.0001471457242856082,0.011575594896327274,0.013278126982772104,0.03472678468898183,0.11743635311433777,1.1180578109543124,0.04906676572641717,0.06811700779580802,0.1056883531746515,0.1472002971792515
AmitSood_2016,31.43,9.369999999999997,164.7181823748928,50.11291876250071,9.877616345753415,0.025147747629812138,0.00015451177574592458,0.010022827952694054,0.012571762466308492,0.03006848385808216,0.10342265870397632,1.055513517597679,0.03981072104201967,0.05601009976191103,0.09497415580367641,0.11943216312605902
AmitSood_2016,40.94,4.25,184.19213742822132,44.65330080387605,10.438764438424522,0.023966489525942023,0.00013039523808845542,0.010970317139769842,0.013531412505819131,0.032910951419309525,0.11597910731329156,1.1576357279477671,0.05004029943892222,0.06512343472903752,0.09463001827013237,0.15012089831676667
AmitSood_2016,44.98,8.670000000000002,153.76673116933236,37.90833264373588,9.013508379323296,0.029182508479540518,0.00019033460788595312,0.012614898800975168,0.014847381498728402,0.0378446964029255,0.11303047384393006,1.0929495438616292,0.04683502155776095,0.06664754592131698,0.10220227084480187,0.14050506467328286
AmitSood_2016,55.37,9.56000000000001,167.27459441964092,38.946686590928394,11.680890007278462,0.02083434054761909,0.00012527185753997993,0.009114780270108914,0.010580631681225604,0.02734434081032674,0.09860777362231063,1.009386251390463,0.04134411956544034,0.057220193173068146,0.09877507787009335,0.12403235869632101
AmitSood_2016,64.71,1.990000000000009,201.54591191575153,63.076049724193815,9.162050981304168,0.025732094364685293,0.0001273405254643469,0.00988831367556121,0.01022592458406419,0.02966494102668363,0.12936079158646824,1.152082662863285,0.058981078070085985,0.07985422623904687,0.1337313703448265,0.17694323421025795
AmitSood_2016,66.42,13.310000000000002,180.93751327763312,45.42330985199229,11.723133520754198,0.021711648793178683,0.00012048314856555898,0.00945787399785132,0.011600629002822356,0.028373621993553956,0.10792869771290478,1.0434490058187698,0.044649392472250866,0.06109194804294658,0.10049561098780804,0.1339481774167526
AmitSood_2016,80.13,13.13000000000001,176.50598234836025,41.127352654262616,10.513689490412938,0.027120503759763413,0.0001544940535403343,0.011546982951110295,0.01423615556336297,0.03464094885333088,0.11113595943855725,1.1622836479735044,0.04491429810203543,0.06344562257022436,0.11995121997676707,0.13474289430610628
AmitSood_2016,94.75,5.390000000000001,158.46950731217453,31.525113113362764,10.580133503042074,0.025106114189915364,0.00015862313437843586,0.009698558972071919,0.011282907188682738,0.029095676916215757,0.10353203658229247,1.1228235019861674,0.038556744028935476,0.05912557774282015,0.09211753880056073,0.11567023208680643
AmitSood_2016,108.29,1.9599999999999937,172.86655680586514,29.30837311103569,10.705495983137236,0.021234085770040816,0.00012289109237552436,0.00992946188638255,0.011656957468288568,0.029788385659147647,0.08771330603707683,1.0280925655487172,0.03604061400334665,0.04382356394711799,0.07855592225107712,0.10812184201003994
AmitSood_2016,110.05,7.109999999999999,165.20756848065156,50.119942057633715,8.301852729010353,0.02668428253295902,0.00016214648001087027,0.009515804339960398,0.01223898468997032,0.028547413019881195,0.12223900257968069,1.1951920997419772,0.05066880187188509,0.0688053086852497,0.11384622694254115,0.15200640561565526
AmitSood_2016,117.16,7.77000000000001,150.1463778089109,25.922391971961545,9.862794187781983,0.025181709893723498,0.0001681971315348896,0.010742566492289184,0.01354849215150937,0.03222769947686755,0.10871439860816684,1.1314442381822272,0.042516824532999854,0.06691346421828645,0.1234631710701604,0.12755047359899957
AmitSood_2016,127.23,4.489999999999995,163.85270780522742,48.41439908960598,10.057639109776947,0.024962001260326713,0.00015257786946127076,0.009224863806713116,0.011998592449066115,0.02767459142013935,0.1184126557278334,1.1614513378735145,0.0511756760144142,0.0736757228353539,0.11766503966445079,0.1535270280432426
AmitSood_2016,131.51,5.590000000000003,162.566821591393,49.75680706609642,9.535521639022921,0.022643218637753402,0.0001402576079033669,0.009413230318462936,0.011175650724274707,0.028239690955388808,0.11649492258703775,1.164943460701383,0.044513014048215324,0.06641026659268817,0.11893020276253481,0.13353904214464596
AmitSood_2016,137.11,9.399999999999977,173.4608014754851,44.89438012932505,12.275137171028863,0.021629411227425222,0.0001252318519064501,0.008609718489492418,0.010199321491255896,0.025829155468477253,0.1040244474749001,1.0393499530965247,0.042717327031647184,0.057272729735773166,0.09495865667012952,0.12815198109494155
AmitSood_2016,146.33,3.719999999999999,163.36517800505138,34.74638820551444,10.895438194023818,0.028638582565972032,0.0001763129824574319,0.012095198157500422,0.01444183962184697,0.036285594472501265,0.11134027824795228,1.1428939024574625,0.04182462142222955,0.06613996544614456,0.11851986418839214,0.12547386426668866
AmitSood_2016,150.13,12.170000000000016,161.77508114282816,35.34593108598432,10.551605495723122,0.02547738617528808,0.00015787361368665878,0.010889000239917637,0.013151985500809016,0.03266700071975291,0.10863893209413772,1.0960312791635503,0.043934584828529105,0.06268520565038042,0.1141671617880862,0.13180375448558732
