filename,start,duration,meanF0,stdevF0,hnr,localJitter,localabsoluteJitter,rapJitter,ppq5Jitter,ddpJitter,localShimmer,localdbShimmer,apq3Shimmer,apq5Shimmer,apq11Shimmer,ddaShimmer
AlaindeBotton_2011G,13.54,5.800000000000001,121.23431590095592,31.099969342641046,7.839955427146133,0.028579086917561888,0.00023805732668241925,0.010538525527861407,0.014011958810341748,0.03161557658358422,0.1385449135868201,1.2957236650003838,0.05859522068519427,0.08368327888506683,0.12952158273231956,0.17578566205558283
AlaindeBotton_2011G,19.17,5.729999999999997,132.7999423471044,50.04382590034121,7.96300403794771,0.02461491615029735,0.00018626835043237877,0.00965961406627756,0.012639289637194231,0.02897884219883268,0.1497258482177242,1.3499995821960449,0.07320122409839884,0.09845255476384317,0.15340421590739511,0.2196036722951965
AlaindeBotton_2011G,24.9,5.07,127.92702058779186,33.619370869372894,8.945036696537207,0.02304482697052109,0.00017978499731164256,0.008850156565091274,0.010543758453553155,0.02655046969527382,0.1263787291381115,1.2528402409178923,0.057187130618330355,0.08136676482279098,0.14003346913086423,0.17156139185499106
AlaindeBotton_2011G,29.66,7.779999999999998,125.38348986240875,38.14174712584618,7.878475840659009,0.028918145157220482,0.00023079673523614724,0.008951670354047698,0.012392719907460393,0.026855011062143094,0.12330299892683039,1.1768121732779688,0.052426310695664904,0.0669703949525181,0.11480443532432276,0.15727893208699473
AlaindeBotton_2011G,37.07,4.780000000000001,136.2490738281517,39.71430458054838,7.011035991142293,0.02645946360284342,0.00019415379017669466,0.009124941359648642,0.0103841370174268,0.027374824078945925,0.1376651282804241,1.2363733998931108,0.05923178894522967,0.07907712862302627,0.11294434399271237,0.177695366835689
AlaindeBotton_2011G,42.5,4.810000000000002,152.59352983648847,36.00894637486061,8.889110703646036,0.02754838983642567,0.00018206293269181113,0.012279025346229164,0.015736348833015407,0.036837076038687494,0.13228816782888542,1.2487434970158964,0.05463975111897863,0.08313076906522715,0.143476231975151,0.1639192533569359
AlaindeBotton_2011G,46.85,5.710000000000001,120.74077960089448,18.21941650928895,9.5885590612664,0.01877948953058656,0.0001554244947415579,0.005913543966890516,0.008454772804377479,0.017740631900671548,0.0903126388324998,0.8691094544630195,0.03846884814082679,0.060801975485469346,0.09288924725293381,0.11540654442248036
AlaindeBotton_2011G,52.22,2.719999999999999,149.43047847631897,56.1618385652155,8.799845049637465,0.031245589277501682,0.00020960169301084474,0.011495603566988677,0.01143713603770143,0.03448681070096603,0.12567328803445435,1.1482610764345857,0.055911951101707075,0.059538371693720886,0.07134844764476389,0.16773585330512122
AlaindeBotton_2011G,54.99,2.960000000000001,100.61927223320077,12.543547549675793,6.797865943198727,0.03196169098205497,0.00031787121385863534,0.011436251891967567,0.014748298694441098,0.034308755675902705,0.14397672256060814,1.2429090656726718,0.05994302516330733,0.07689418525957153,0.11680138122934063,0.179829075489922
AlaindeBotton_2011G,57.95,11.689999999999998,122.20935553622039,25.36513499408684,9.471272971047133,0.023860659930138778,0.00019527043293514178,0.008445071097739414,0.0105203691558592,0.025335213293218244,0.11068282813091718,1.0982306767523695,0.04749616348976492,0.0646405254016069,0.09927053620827925,0.14248849046929474
AlaindeBotton_2011G,69.75,5.1200000000000045,137.2794405359261,49.928596199147385,7.109271125582857,0.03153424583248561,0.00023092763227978248,0.013838438244557244,0.014343009793122391,0.04151531473367173,0.1512693395158008,1.3405239773388935,0.06607998461214815,0.09749642538232571,0.13227185778497252,0.19823995383644444
AlaindeBotton_2011G,75.94,3.799999999999997,139.2861590847132,42.15476343009935,8.393343647188843,0.021404752065602165,0.00015423380744933592,0.00919061413815533,0.012050556551320592,0.027571842414465992,0.11451141863638792,1.1121427609830528,0.055203566248687067,0.07068104846744683,0.11689740682698717,0.1656106987460612
AlaindeBotton_2011G,79.56,8.780000000000001,115.64032391763728,22.38205735378425,7.986219571802161,0.02441615954591125,0.00021165297980237105,0.008760376609296891,0.011282789828573045,0.026281129827890673,0.11291111063236896,1.0705026239497026,0.04934199834662481,0.06336148208637671,0.10006677151359855,0.14802599503987443
AlaindeBotton_2011G,88.39,11.75,135.0577117792222,51.66367973286579,7.468675217675829,0.03122305704782673,0.00023085795698827053,0.01245275060156727,0.014426515963008252,0.037358251804701814,0.1407596608545998,1.274456221892844,0.062253221631658376,0.08780761862970513,0.1509200006284099,0.18675966489497514
AlaindeBotton_2011G,101.78,4.390000000000001,134.44933847257406,27.165452270533883,8.480835800506261,0.01669290219256212,0.0001241851983684514,0.006068358755186134,0.007257735218569134,0.018205076265558402,0.10907465283255774,1.0120010256481098,0.05136872194798332,0.07356140686239271,0.11193659557130409,0.15410616584394998
AlaindeBotton_2011G,105.92,4.969999999999999,132.06800920781328,29.81129551760157,9.03525219121007,0.018163156828976637,0.0001376211740654303,0.0076190925074556305,0.009971913418703049,0.02285727752236689,0.12134237374468003,1.2017879322188116,0.05217909788560232,0.0760776985973362,0.12074278501825807,0.15653729365680696
AlaindeBotton_2011G,110.71,10.400000000000006,128.58598181972133,33.932905185683786,8.376856709164091,0.02778404707160611,0.000216114345743776,0.010216876241607616,0.013546501942759873,0.030650628724822847,0.11871454991244562,1.1685156719478362,0.048228101448241745,0.071829523718231,0.11337201001749389,0.14468430434472523
